LOT-ID,Rxn_ID,SMILES,exp_name,type,targets,catalyst,base,solvent,temperature
XLS001AI-AC3422-AMI452-20251028D1,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_XantPhos Pd G4, 3.0_DBU, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,C1CCC2=NCCCN2CC1,C1COCCO1,80
XLS001AI-AC3422-AMI452-20251028PB,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_XantPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-AC3422-AMI452-20251028L8,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_XantPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AC3422-AMI452-20250926P2,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_Xphos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-AC3422-AMI452-20250926L2,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_Xphos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AC3422-AMI452-20250926P3,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_Xphos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-AC3422-AMI452-20251021PH,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_cataCXium A Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-AC3422-AMI452-20250926L7,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_cataCXium A Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AC3422-AMI452-20250926PI,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_cataCXium A Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-AC3422-AMI452-20251028PJ,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_t-BuBrettPhos Pd G3, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-AC3422-AMI452-20251028PK,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_t-BuBrettPhos Pd G3, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-AC3422-AMI452-20251028LA,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_t-BuBrettPhos Pd G3, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AC3422-AMI452-20251028PD,AC3422_AMI452,Cl[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.[CH3:7][N:8]([NH2:9])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1[NH:9][N:8]([CH3:7])[C:10](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16],"0.2_t-BuBrettPhos Pd G3, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH148-AMI327-20250917P1,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.1_AlPhos Pd G6 Br, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH148-AMI327-20250917L3,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.1_AlPhos Pd G6 Br, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH148-AMI327-20250917L6,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.1_GPhos Pd G6 TES, 1.1_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH148-AMI327-20250917P5,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.1_GPhos Pd G6 TES, 1.1_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH148-AMI327-20250917L5,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH148-AMI327-20250917F1,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_THF, 50C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1CCOC1,50
XLS001AI-ARH148-AMI327-20250917P4,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.1_GPhos Pd G6 TES, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH148-AMI327-20250917F2,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.1_GPhos Pd G6 TES, 3.0_NaOTMS, 1ml_THF, 50C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1CCOC1,50
XLS001AI-ARH148-AMI327-20250904D2,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.2_BrettPhos Pd G4, 3.0_DBU, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,C1CCC2=NCCCN2CC1,C1COCCO1,80
XLS001AI-ARH148-AMI327-20250904PC,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.2_BrettPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH148-AMI327-20250904L9,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.2_BrettPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH148-AMI327-20250928P8,ARH148_AMI327,Cl[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:13][c:9]1[N+:10](=[O:11])[O-:12].[CH3:14][CH2:15][O:16][C:17](=[O:18])[c:19]1[cH:20][c:21]2[c:22](=[O:23])[c:24]3[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]3[o:33][c:34]2[n:35][c:36]1[NH2:37]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([NH:37][c:36]2[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[cH:20][c:21]3[c:22](=[O:23])[c:24]4[cH:25][c:26]([CH:27]([CH3:28])[CH3:29])[cH:30][cH:31][c:32]4[o:33][c:34]3[n:35]2)[c:9]([N+:10](=[O:11])[O-:12])[cH:13]1,"0.2_DavePhos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
