LOT-ID,Rxn_ID,SMILES,exp_name,type,targets,catalyst,base,solvent,temperature
XLS001AI-ARH008-AMI204-20251016SE,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016T2,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_Cs2CO3, 1ml_Toluene, 110C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,O=C([O-])[O-].[Cs+].[Cs+],Cc1ccccc1,110
XLS001AI-ARH008-AMI204-20251016SD,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016T1,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_t-BuONa, 1ml_Toluene, 110C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,CC(C)(C)[O-].[Na+],Cc1ccccc1,110
XLS001AI-ARH008-AMI204-20251016PL,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_RuPhos Pd G3, 0.2_RuPhos, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926P6,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_SPhos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926L1,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_SPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926P7,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_SPhos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016D1,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_XantPhos Pd G4, 3.0_DBU, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,C1CCC2=NCCCN2CC1,C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016PB,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_XantPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016L8,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_XantPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926P2,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Xphos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926L2,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Xphos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926P3,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Xphos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016PH,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_cataCXium A Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016L7,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_cataCXium A Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016PI,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_cataCXium A Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016PJ,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_t-BuBrettPhos Pd G3, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016PK,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_t-BuBrettPhos Pd G3, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016LA,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_t-BuBrettPhos Pd G3, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016PD,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_t-BuBrettPhos Pd G3, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH271-AMI635-20250916P1,ARH271_AMI635,Br[c:7]1[cH:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[n:9][cH:8]1.[cH:10]1[n:11][c:12]2[c:13]([nH:14]1)[CH2:15][CH2:16][CH2:17][CH2:18]2>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][c:7](-[n:14]2[cH:10][n:11][c:12]3[c:13]2[CH2:15][CH2:16][CH2:17][CH2:18]3)[cH:8][n:9]1,"0.1_AlPhos Pd G6 Br, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH271-AMI635-20250916L3,ARH271_AMI635,Br[c:7]1[cH:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[n:9][cH:8]1.[cH:10]1[n:11][c:12]2[c:13]([nH:14]1)[CH2:15][CH2:16][CH2:17][CH2:18]2>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][c:7](-[n:14]2[cH:10][n:11][c:12]3[c:13]2[CH2:15][CH2:16][CH2:17][CH2:18]3)[cH:8][n:9]1,"0.1_AlPhos Pd G6 Br, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH271-AMI635-20250916L6,ARH271_AMI635,Br[c:7]1[cH:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[n:9][cH:8]1.[cH:10]1[n:11][c:12]2[c:13]([nH:14]1)[CH2:15][CH2:16][CH2:17][CH2:18]2>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][c:7](-[n:14]2[cH:10][n:11][c:12]3[c:13]2[CH2:15][CH2:16][CH2:17][CH2:18]3)[cH:8][n:9]1,"0.1_GPhos Pd G6 TES, 1.1_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,1,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH271-AMI635-20250916P5,ARH271_AMI635,Br[c:7]1[cH:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[n:9][cH:8]1.[cH:10]1[n:11][c:12]2[c:13]([nH:14]1)[CH2:15][CH2:16][CH2:17][CH2:18]2>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][c:7](-[n:14]2[cH:10][n:11][c:12]3[c:13]2[CH2:15][CH2:16][CH2:17][CH2:18]3)[cH:8][n:9]1,"0.1_GPhos Pd G6 TES, 1.1_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH271-AMI635-20250916L5,ARH271_AMI635,Br[c:7]1[cH:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[n:9][cH:8]1.[cH:10]1[n:11][c:12]2[c:13]([nH:14]1)[CH2:15][CH2:16][CH2:17][CH2:18]2>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][c:7](-[n:14]2[cH:10][n:11][c:12]3[c:13]2[CH2:15][CH2:16][CH2:17][CH2:18]3)[cH:8][n:9]1,"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH271-AMI635-20250916F1,ARH271_AMI635,Br[c:7]1[cH:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[n:9][cH:8]1.[cH:10]1[n:11][c:12]2[c:13]([nH:14]1)[CH2:15][CH2:16][CH2:17][CH2:18]2>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][c:7](-[n:14]2[cH:10][n:11][c:12]3[c:13]2[CH2:15][CH2:16][CH2:17][CH2:18]3)[cH:8][n:9]1,"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_THF, 50C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1CCOC1,50
XLS001AI-ARH271-AMI635-20250916P4,ARH271_AMI635,Br[c:7]1[cH:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[n:9][cH:8]1.[cH:10]1[n:11][c:12]2[c:13]([nH:14]1)[CH2:15][CH2:16][CH2:17][CH2:18]2>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][c:7](-[n:14]2[cH:10][n:11][c:12]3[c:13]2[CH2:15][CH2:16][CH2:17][CH2:18]3)[cH:8][n:9]1,"0.1_GPhos Pd G6 TES, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH271-AMI635-20250916F2,ARH271_AMI635,Br[c:7]1[cH:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[n:9][cH:8]1.[cH:10]1[n:11][c:12]2[c:13]([nH:14]1)[CH2:15][CH2:16][CH2:17][CH2:18]2>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:6][c:7](-[n:14]2[cH:10][n:11][c:12]3[c:13]2[CH2:15][CH2:16][CH2:17][CH2:18]3)[cH:8][n:9]1,"0.1_GPhos Pd G6 TES, 3.0_NaOTMS, 1ml_THF, 50C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1CCOC1,50
